Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;Info
4.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1942, 0.8209, 1.5593);(0.0000, -0.9915, 0.0000, 0.1302);test
4.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1940, 0.8209, 1.5297);(0.0000, -0.9924, 0.0000, 0.1230);test
4.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1938, 0.8209, 1.5090);(0.0000, -0.9930, 0.0000, 0.1181);test
4.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1937, 0.8209, 1.4886);(0.0000, -0.9935, 0.0000, 0.1136);test
4.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1936, 0.8209, 1.4685);(0.0000, -0.9940, 0.0000, 0.1093);test
4.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1933, 0.8209, 1.4381);(0.0000, -0.9947, 0.0000, 0.1030);test
4.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1932, 0.8209, 1.4175);(0.0000, -0.9951, 0.0000, 0.0989);test
4.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1930, 0.8209, 1.3964);(0.0000, -0.9955, 0.0000, 0.0949);test
4.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1929, 0.8209, 1.3753);(0.0000, -0.9958, 0.0000, 0.0911);test
4.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1928, 0.8209, 1.3549);(0.0000, -0.9962, 0.0000, 0.0875);test
4.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1925, 0.8209, 1.3239);(0.0000, -0.9966, 0.0000, 0.0824);test
5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1924, 0.8209, 1.3029);(0.0000, -0.9969, 0.0000, 0.0790);test
5.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1922, 0.8209, 1.2809);(0.0000, -0.9971, 0.0000, 0.0757);test
5.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1921, 0.8209, 1.2569);(0.0000, -0.9974, 0.0000, 0.0722);test
5.06;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1919, 0.8209, 1.2365);(0.0000, -0.9976, 0.0000, 0.0693);test
5.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1918, 0.8209, 1.2160);(0.0000, -0.9978, 0.0000, 0.0666);test
5.1;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1916, 0.8209, 1.1849);(0.0000, -0.9980, 0.0000, 0.0626);test
5.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1914, 0.8209, 1.1643);(0.0000, -0.9982, 0.0000, 0.0601);test
5.14;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1913, 0.8209, 1.1435);(0.0000, -0.9983, 0.0000, 0.0576);test
5.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1911, 0.8209, 1.1230);(0.0000, -0.9985, 0.0000, 0.0553);test
5.18;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1910, 0.8209, 1.1010);(0.0000, -0.9986, 0.0000, 0.0529);test
5.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1907, 0.8209, 1.0704);(0.0000, -0.9988, 0.0000, 0.0497);test
5.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1906, 0.8209, 1.0503);(0.0000, -0.9989, 0.0000, 0.0477);test
5.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1905, 0.8209, 1.0303);(0.0000, -0.9989, 0.0000, 0.0459);test
5.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1902, 0.8209, 1.0005);(0.0000, -0.9991, 0.0000, 0.0432);test
5.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1901, 0.8209, 0.9798);(0.0000, -0.9991, 0.0000, 0.0414);test
5.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1900, 0.8209, 0.9597);(0.0000, -0.9992, 0.0000, 0.0397);test
5.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1898, 0.8209, 0.9394);(0.0000, -0.9993, 0.0000, 0.0381);test
5.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1896, 0.8209, 0.9093);(0.0000, -0.9994, 0.0000, 0.0358);test
5.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1895, 0.8209, 0.8892);(0.0000, -0.9994, 0.0000, 0.0343);test
5.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1893, 0.8209, 0.8688);(0.0000, -0.9995, 0.0000, 0.0329);test
5.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1892, 0.8209, 0.8485);(0.0000, -0.9995, 0.0000, 0.0315);test
5.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1890, 0.8209, 0.8180);(0.0000, -0.9996, 0.0000, 0.0295);test
5.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1888, 0.8209, 0.7979);(0.0000, -0.9996, 0.0000, 0.0283);test
5.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1887, 0.8209, 0.7773);(0.0000, -0.9996, 0.0000, 0.0271);test
5.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1885, 0.8209, 0.7563);(0.0000, -0.9997, 0.0000, 0.0259);test
5.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1883, 0.8209, 0.7268);(0.0000, -0.9997, 0.0000, 0.0243);test
5.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1882, 0.8209, 0.7065);(0.0000, -0.9997, 0.0000, 0.0233);test
5.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1880, 0.8209, 0.6859);(0.0000, -0.9998, 0.0000, 0.0222);test
5.56;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1878, 0.8209, 0.6564);(0.0000, -0.9998, 0.0000, 0.0209);test
5.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1877, 0.8209, 0.6360);(0.0000, -0.9998, 0.0000, 0.0199);test
5.6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1875, 0.8209, 0.6149);(0.0000, -0.9998, 0.0000, 0.0190);test
5.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1874, 0.8209, 0.5944);(0.0000, -0.9998, 0.0000, 0.0182);test
5.64;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1872, 0.8209, 0.5637);(0.0000, -0.9999, 0.0000, 0.0169);test
5.66;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1870, 0.8209, 0.5414);(0.0000, -0.9999, 0.0000, 0.0161);test
5.68;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1869, 0.8209, 0.5205);(0.0000, -0.9999, 0.0000, 0.0153);test
5.7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1867, 0.8209, 0.4981);(0.0000, -0.9999, 0.0000, 0.0146);test
5.72;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1865, 0.8209, 0.4774);(0.0000, -0.9999, 0.0000, 0.0139);test
5.74;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1864, 0.8209, 0.4549);(0.0000, -0.9999, 0.0000, 0.0131);test
5.76;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1862, 0.8209, 0.4343);(0.0000, -0.9999, 0.0000, 0.0125);test
5.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1860, 0.8209, 0.4030);(0.0000, -0.9999, 0.0000, 0.0116);test
5.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1859, 0.8209, 0.3824);(0.0000, -0.9999, 0.0000, 0.0110);test
5.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1857, 0.8209, 0.3613);(0.0000, -0.9999, 0.0000, 0.0104);test
5.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1856, 0.8209, 0.3409);(0.0000, -1.0000, 0.0000, 0.0099);test
5.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1854, 0.8209, 0.3195);(0.0000, -1.0000, 0.0000, 0.0094);test
5.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1852, 0.8209, 0.2883);(0.0000, -1.0000, 0.0000, 0.0086);test
5.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1851, 0.8209, 0.2674);(0.0000, -1.0000, 0.0000, 0.0082);test
5.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1849, 0.8209, 0.2464);(0.0000, -1.0000, 0.0000, 0.0077);test
5.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1848, 0.8209, 0.2264);(0.0000, -1.0000, 0.0000, 0.0073);test
5.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1846, 0.8209, 0.2054);(0.0000, -1.0000, 0.0000, 0.0069);test

5.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1845, 0.8209, 0.1819);(0.0000, -1.0000, 0.0000, 0.0064);test
6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1842, 0.8209, 0.1492);(0.0000, -1.0000, 0.0000, 0.0058);test
6.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1841, 0.8209, 0.1283);(0.0000, -1.0000, 0.0000, 0.0055);test
6.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1839, 0.8209, 0.1071);(0.0000, -1.0000, 0.0000, 0.0051);test
6.06;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1838, 0.8209, 0.0864);(0.0000, -1.0000, 0.0000, 0.0048);test
6.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1836, 0.8209, 0.0634);(0.0000, -1.0000, 0.0000, 0.0044);test
6.1;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1835, 0.8209, 0.0417);(0.0000, -1.0000, 0.0000, 0.0041);test
6.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1833, 0.8209, 0.0211);(0.0000, -1.0000, 0.0000, 0.0038);test
6.14;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1831, 0.8209, -0.0101);(0.0000, -1.0000, 0.0000, 0.0034);test
6.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1830, 0.8209, -0.0308);(0.0000, -1.0000, 0.0000, 0.0031);test
6.18;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1828, 0.8209, -0.0520);(0.0000, -1.0000, 0.0000, 0.0029);test
6.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1827, 0.8209, -0.0727);(0.0000, -1.0000, 0.0000, 0.0026);test
6.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1824, 0.8209, -0.1034);(0.0000, -1.0000, 0.0000, 0.0023);test
6.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1823, 0.8209, -0.1257);(0.0000, -1.0000, 0.0000, 0.0020);test
6.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1821, 0.8209, -0.1475);(0.0000, -1.0000, 0.0000, 0.0018);test
6.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1820, 0.8209, -0.1683);(0.0000, -1.0000, 0.0000, 0.0016);test
6.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1818, 0.8209, -0.1898);(0.0000, -1.0000, 0.0000, 0.0014);test
6.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1817, 0.8209, -0.2101);(0.0000, -1.0000, 0.0000, 0.0012);test
6.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1815, 0.8209, -0.2404);(0.0000, -1.0000, 0.0000, 0.0009);test
6.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1813, 0.8209, -0.2617);(0.0000, -1.0000, 0.0000, 0.0008);test
6.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1812, 0.8209, -0.2828);(0.0000, -1.0000, 0.0000, 0.0006);test
6.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1810, 0.8209, -0.3038);(0.0000, -1.0000, 0.0000, 0.0004);test
6.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1808, 0.8209, -0.3338);(0.0000, -1.0000, 0.0000, 0.0002);test
6.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1807, 0.8209, -0.3534);(0.0000, -1.0000, 0.0000, 0.0001);test
6.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1805, 0.8209, -0.3743);(0.0000, -1.0000, 0.0000, -0.0001);test
6.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1804, 0.8209, -0.3948);(0.0000, -1.0000, 0.0000, -0.0002);test
6.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1802, 0.8209, -0.4161);(0.0000, -1.0000, 0.0000, -0.0003);test
6.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1800, 0.8209, -0.4462);(0.0000, -1.0000, 0.0000, -0.0005);test
6.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1799, 0.8209, -0.4663);(0.0000, -1.0000, 0.0000, -0.0006);test
6.56;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1797, 0.8209, -0.4867);(0.0000, -1.0000, 0.0000, -0.0007);test
6.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1795, 0.8209, -0.5167);(0.0000, -1.0000, 0.0000, -0.0009);test
6.6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1794, 0.8209, -0.5381);(0.0000, -1.0000, 0.0000, -0.0010);test
6.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1792, 0.8209, -0.5589);(0.0000, -1.0000, 0.0000, -0.0011);test
6.64;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1791, 0.8209, -0.5790);(0.0000, -1.0000, 0.0000, -0.0012);test
6.66;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1789, 0.8209, -0.6000);(0.0000, -1.0000, 0.0000, -0.0013);test
6.68;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1787, 0.8209, -0.6316);(0.0000, -1.0000, 0.0000, -0.0014);test
6.7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1786, 0.8209, -0.6513);(0.0000, -1.0000, 0.0000, -0.0015);test
6.72;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1784, 0.8209, -0.6719);(0.0000, -1.0000, 0.0000, -0.0016);test
6.74;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1782, 0.8209, -0.7013);(0.0000, -1.0000, 0.0000, -0.0017);test
6.76;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1781, 0.8209, -0.7217);(0.0000, -1.0000, 0.0000, -0.0017);test
6.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1779, 0.8209, -0.7431);(0.0000, -1.0000, 0.0000, -0.0018);test
6.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1778, 0.8209, -0.7650);(0.0000, -1.0000, 0.0000, -0.0019);test
6.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1776, 0.8209, -0.7847);(0.0000, -1.0000, 0.0000, -0.0019);test
6.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1774, 0.8209, -0.8145);(0.0000, -1.0000, 0.0000, -0.0020);test
6.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1773, 0.8209, -0.8348);(0.0000, -1.0000, 0.0000, -0.0021);test
6.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1771, 0.8209, -0.8546);(0.0000, -1.0000, 0.0000, -0.0021);test
6.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1769, 0.8209, -0.8846);(0.0000, -1.0000, 0.0000, -0.0022);test
6.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1768, 0.8209, -0.9043);(0.0000, -1.0000, 0.0000, -0.0023);test
6.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1766, 0.8209, -0.9238);(0.0000, -1.0000, 0.0000, -0.0023);test
6.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1764, 0.8209, -0.9538);(0.0000, -1.0000, 0.0000, -0.0024);test
6.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1763, 0.8209, -0.9737);(0.0000, -1.0000, 0.0000, -0.0024);test
7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1761, 0.8209, -0.9948);(0.0000, -1.0000, 0.0000, -0.0025);test
7.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1760, 0.8209, -1.0157);(0.0000, -1.0000, 0.0000, -0.0025);test
7.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1758, 0.8209, -1.0465);(0.0000, -1.0000, 0.0000, -0.0026);test
7.06;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1756, 0.8209, -1.0672);(0.0000, -1.0000, 0.0000, -0.0026);test
7.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1755, 0.8209, -1.0882);(0.0000, -1.0000, 0.0000, -0.0026);test
7.1;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1753, 0.8209, -1.1085);(0.0000, -1.0000, 0.0000, -0.0027);test
7.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1751, 0.8209, -1.1376);(0.0000, -1.0000, 0.0000, -0.0027);test
7.14;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1750, 0.8209, -1.1577);(0.0000, -1.0000, 0.0000, -0.0027);test
7.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1748, 0.8209, -1.1780);(0.0000, -1.0000, 0.0000, -0.0028);test
