Time;PlayerPosition;PlayerRotation;PlayerHeadRotation;EnemyPosition;EnemyRotation;Info
4.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1972, 0.8209, 1.5613);(0.0000, -0.9914, 0.0000, 0.1312);test
4.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1969, 0.8209, 1.5317);(0.0000, -0.9923, 0.0000, 0.1238);test
4.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1968, 0.8209, 1.5116);(0.0000, -0.9929, 0.0000, 0.1191);test
4.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1966, 0.8209, 1.4914);(0.0000, -0.9934, 0.0000, 0.1145);test
4.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1964, 0.8209, 1.4608);(0.0000, -0.9942, 0.0000, 0.1079);test
4.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1962, 0.8209, 1.4407);(0.0000, -0.9946, 0.0000, 0.1038);test
4.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1961, 0.8209, 1.4209);(0.0000, -0.9950, 0.0000, 0.0998);test
4.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1959, 0.8209, 1.4009);(0.0000, -0.9954, 0.0000, 0.0960);test
4.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1957, 0.8209, 1.3707);(0.0000, -0.9959, 0.0000, 0.0905);test
4.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1955, 0.8209, 1.3507);(0.0000, -0.9962, 0.0000, 0.0870);test
4.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1954, 0.8209, 1.3303);(0.0000, -0.9965, 0.0000, 0.0836);test
5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1951, 0.8209, 1.3011);(0.0000, -0.9969, 0.0000, 0.0789);test
5.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1950, 0.8209, 1.2796);(0.0000, -0.9971, 0.0000, 0.0756);test
5.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1948, 0.8209, 1.2572);(0.0000, -0.9974, 0.0000, 0.0723);test
5.06;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1946, 0.8209, 1.2368);(0.0000, -0.9976, 0.0000, 0.0694);test
5.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1945, 0.8209, 1.2167);(0.0000, -0.9978, 0.0000, 0.0667);test
5.1;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1942, 0.8209, 1.1857);(0.0000, -0.9980, 0.0000, 0.0627);test
5.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1941, 0.8209, 1.1657);(0.0000, -0.9982, 0.0000, 0.0602);test
5.14;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1939, 0.8209, 1.1444);(0.0000, -0.9983, 0.0000, 0.0577);test
5.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1937, 0.8209, 1.1240);(0.0000, -0.9985, 0.0000, 0.0554);test
5.18;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1935, 0.8209, 1.0939);(0.0000, -0.9986, 0.0000, 0.0521);test
5.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1933, 0.8209, 1.0737);(0.0000, -0.9987, 0.0000, 0.0500);test
5.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1932, 0.8209, 1.0535);(0.0000, -0.9988, 0.0000, 0.0480);test
5.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1930, 0.8209, 1.0333);(0.0000, -0.9989, 0.0000, 0.0461);test
5.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1928, 0.8209, 1.0026);(0.0000, -0.9991, 0.0000, 0.0433);test
5.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1926, 0.8209, 0.9823);(0.0000, -0.9991, 0.0000, 0.0415);test
5.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1925, 0.8209, 0.9617);(0.0000, -0.9992, 0.0000, 0.0397);test
5.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1923, 0.8209, 0.9417);(0.0000, -0.9993, 0.0000, 0.0381);test
5.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1921, 0.8209, 0.9115);(0.0000, -0.9994, 0.0000, 0.0358);test
5.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1919, 0.8209, 0.8920);(0.0000, -0.9994, 0.0000, 0.0344);test
5.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1918, 0.8209, 0.8715);(0.0000, -0.9995, 0.0000, 0.0329);test
5.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1915, 0.8209, 0.8423);(0.0000, -0.9995, 0.0000, 0.0309);test
5.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1914, 0.8209, 0.8219);(0.0000, -0.9996, 0.0000, 0.0296);test
5.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1912, 0.8209, 0.8021);(0.0000, -0.9996, 0.0000, 0.0284);test
5.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1910, 0.8209, 0.7723);(0.0000, -0.9996, 0.0000, 0.0266);test
5.48;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1908, 0.8209, 0.7525);(0.0000, -0.9997, 0.0000, 0.0255);test
5.5;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1907, 0.8209, 0.7324);(0.0000, -0.9997, 0.0000, 0.0244);test
5.52;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1904, 0.8209, 0.7028);(0.0000, -0.9997, 0.0000, 0.0229);test
5.54;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1903, 0.8209, 0.6832);(0.0000, -0.9998, 0.0000, 0.0219);test
5.56;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1901, 0.8209, 0.6633);(0.0000, -0.9998, 0.0000, 0.0210);test
5.58;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1899, 0.8209, 0.6340);(0.0000, -0.9998, 0.0000, 0.0196);test
5.6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1897, 0.8209, 0.6145);(0.0000, -0.9998, 0.0000, 0.0188);test
5.62;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1896, 0.8209, 0.5926);(0.0000, -0.9998, 0.0000, 0.0178);test
5.64;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1894, 0.8209, 0.5724);(0.0000, -0.9999, 0.0000, 0.0170);test
5.66;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1892, 0.8209, 0.5421);(0.0000, -0.9999, 0.0000, 0.0159);test
5.68;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1890, 0.8209, 0.5222);(0.0000, -0.9999, 0.0000, 0.0151);test
5.7;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1889, 0.8209, 0.5026);(0.0000, -0.9999, 0.0000, 0.0144);test
5.72;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1886, 0.8209, 0.4720);(0.0000, -0.9999, 0.0000, 0.0134);test
5.74;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1885, 0.8209, 0.4493);(0.0000, -0.9999, 0.0000, 0.0127);test
5.76;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1883, 0.8209, 0.4287);(0.0000, -0.9999, 0.0000, 0.0121);test
5.78;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1881, 0.8209, 0.4074);(0.0000, -0.9999, 0.0000, 0.0114);test
5.8;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1880, 0.8209, 0.3865);(0.0000, -0.9999, 0.0000, 0.0108);test
5.82;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1878, 0.8209, 0.3662);(0.0000, -0.9999, 0.0000, 0.0103);test
5.84;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1876, 0.8209, 0.3352);(0.0000, -1.0000, 0.0000, 0.0095);test
5.86;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1874, 0.8209, 0.3132);(0.0000, -1.0000, 0.0000, 0.0089);test
5.88;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1872, 0.8209, 0.2921);(0.0000, -1.0000, 0.0000, 0.0084);test
5.9;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1871, 0.8209, 0.2709);(0.0000, -1.0000, 0.0000, 0.0079);test
5.92;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1869, 0.8209, 0.2501);(0.0000, -1.0000, 0.0000, 0.0075);test
5.94;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1867, 0.8209, 0.2288);(0.0000, -1.0000, 0.0000, 0.0070);test
5.96;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1865, 0.8209, 0.1964);(0.0000, -1.0000, 0.0000, 0.0064);test

5.98;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1863, 0.8209, 0.1735);(0.0000, -1.0000, 0.0000, 0.0059);test
6;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1861, 0.8209, 0.1534);(0.0000, -1.0000, 0.0000, 0.0056);test
6.02;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1860, 0.8209, 0.1331);(0.0000, -1.0000, 0.0000, 0.0052);test
6.04;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1858, 0.8209, 0.1131);(0.0000, -1.0000, 0.0000, 0.0049);test
6.06;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1856, 0.8209, 0.0905);(0.0000, -1.0000, 0.0000, 0.0045);test
6.08;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1854, 0.8209, 0.0581);(0.0000, -1.0000, 0.0000, 0.0040);test
6.1;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1852, 0.8209, 0.0378);(0.0000, -1.0000, 0.0000, 0.0037);test
6.12;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1851, 0.8209, 0.0171);(0.0000, -1.0000, 0.0000, 0.0034);test
6.14;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1849, 0.8209, -0.0045);(0.0000, -1.0000, 0.0000, 0.0031);test
6.16;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1847, 0.8209, -0.0260);(0.0000, -1.0000, 0.0000, 0.0029);test
6.18;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1846, 0.8209, -0.0489);(0.0000, -1.0000, 0.0000, 0.0026);test
6.2;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1843, 0.8209, -0.0791);(0.0000, -1.0000, 0.0000, 0.0022);test
6.22;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1842, 0.8209, -0.0990);(0.0000, -1.0000, 0.0000, 0.0020);test
6.24;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1840, 0.8209, -0.1188);(0.0000, -1.0000, 0.0000, 0.0018);test
6.26;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1838, 0.8209, -0.1395);(0.0000, -1.0000, 0.0000, 0.0015);test
6.28;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1836, 0.8209, -0.1705);(0.0000, -1.0000, 0.0000, 0.0012);test
6.3;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1834, 0.8209, -0.1920);(0.0000, -1.0000, 0.0000, 0.0010);test
6.32;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1833, 0.8209, -0.2128);(0.0000, -1.0000, 0.0000, 0.0008);test
6.34;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1831, 0.8209, -0.2337);(0.0000, -1.0000, 0.0000, 0.0007);test
6.36;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1829, 0.8209, -0.2643);(0.0000, -1.0000, 0.0000, 0.0004);test
6.38;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1827, 0.8209, -0.2850);(0.0000, -1.0000, 0.0000, 0.0002);test
6.4;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1825, 0.8209, -0.3057);(0.0000, -1.0000, 0.0000, 0.0001);test
6.42;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1824, 0.8209, -0.3264);(0.0000, -1.0000, 0.0000, -0.0001);test
6.44;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1821, 0.8209, -0.3561);(0.0000, -1.0000, 0.0000, -0.0003);test
6.46;(-0.0700, 1.2600, -4.7700);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1820, 0.8209, -0.3768);(0.0000, -1.0000, 0.0000, -0.0004);test
6.48;(-0.0700, 1.2600, -4.7628);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1819, 0.8209, -0.3915);(0.0000, -1.0000, 0.0000, -0.0005);test
6.5;(-0.0700, 1.2600, -4.7287);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1816, 0.8209, -0.4241);(0.0000, -1.0000, 0.0000, -0.0007);test
6.52;(-0.0700, 1.2600, -4.6957);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1814, 0.8209, -0.4453);(0.0000, -1.0000, 0.0000, -0.0008);test
6.54;(-0.0700, 1.2600, -4.6572);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1813, 0.8209, -0.4663);(0.0000, -1.0000, 0.0000, -0.0010);test
6.56;(-0.0700, 1.2600, -4.6150);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1811, 0.8209, -0.4871);(0.0000, -1.0000, 0.0000, -0.0011);test
6.58;(-0.0700, 1.2600, -4.5688);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1810, 0.8209, -0.5082);(0.0000, -1.0000, 0.0000, -0.0012);test
6.6;(-0.0700, 1.2600, -4.4958);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1807, 0.8209, -0.5397);(0.0000, -1.0000, 0.0000, -0.0013);test
6.62;(-0.0700, 1.2600, -4.4462);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1805, 0.8209, -0.5603);(0.0000, -1.0000, 0.0000, -0.0014);test
6.64;(-0.0700, 1.2600, -4.3944);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1804, 0.8209, -0.5813);(0.0000, -1.0000, 0.0000, -0.0015);test
6.66;(-0.0700, 1.2600, -4.3419);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1802, 0.8209, -0.6023);(0.0000, -1.0000, 0.0000, -0.0016);test
6.68;(-0.0700, 1.2600, -4.2883);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1801, 0.8209, -0.6235);(0.0000, -1.0000, 0.0000, -0.0017);test
6.7;(-0.0700, 1.2600, -4.2345);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1799, 0.8209, -0.6446);(0.0000, -1.0000, 0.0000, -0.0018);test
6.72;(-0.0700, 1.2600, -4.1503);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1796, 0.8209, -0.6774);(0.0000, -1.0000, 0.0000, -0.0019);test
6.74;(-0.0700, 1.2600, -4.0952);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1795, 0.8209, -0.6987);(0.0000, -1.0000, 0.0000, -0.0020);test
6.76;(-0.0700, 1.2600, -4.0419);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1793, 0.8209, -0.7193);(0.0000, -1.0000, 0.0000, -0.0021);test
6.78;(-0.0700, 1.2600, -3.9891);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1791, 0.8209, -0.7397);(0.0000, -1.0000, 0.0000, -0.0022);test
6.8;(-0.0700, 1.2600, -3.9344);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1790, 0.8209, -0.7607);(0.0000, -1.0000, 0.0000, -0.0022);test
6.82;(-0.0700, 1.2600, -3.8549);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1787, 0.8209, -0.7913);(0.0000, -1.0000, 0.0000, -0.0023);test
6.84;(-0.0700, 1.2600, -3.7991);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1786, 0.8209, -0.8127);(0.0000, -1.0000, 0.0000, -0.0024);test
6.86;(-0.0700, 1.2600, -3.7413);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1784, 0.8209, -0.8349);(0.0000, -1.0000, 0.0000, -0.0024);test
6.88;(-0.0700, 1.2600, -3.6870);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1782, 0.8209, -0.8558);(0.0000, -1.0000, 0.0000, -0.0025);test
6.9;(-0.0700, 1.2600, -3.6345);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-3.1781, 0.8209, -0.8759);(0.0000, -1.0000, 0.0000, -0.0026);test
6.92;(-0.0735, 1.2600, -3.5734);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1779, 0.8209, -0.8999);(0.0000, -1.0000, 0.0000, -0.0026);test
6.94;(-0.0864, 1.2600, -3.5237);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1777, 0.8209, -0.9210);(0.0000, -1.0000, 0.0000, -0.0027);test
6.96;(-0.1172, 1.2600, -3.4553);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1775, 0.8209, -0.9521);(0.0000, -1.0000, 0.0000, -0.0027);test
6.98;(-0.1435, 1.2600, -3.4119);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1773, 0.8209, -0.9729);(0.0000, -1.0000, 0.0000, -0.0028);test
7;(-0.1733, 1.2600, -3.3694);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1772, 0.8209, -0.9939);(0.0000, -1.0000, 0.0000, -0.0028);test
7.02;(-0.2084, 1.2600, -3.3242);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1770, 0.8209, -1.0168);(0.0000, -1.0000, 0.0000, -0.0029);test
7.04;(-0.2483, 1.2600, -3.2766);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1768, 0.8209, -1.0414);(0.0000, -1.0000, 0.0000, -0.0029);test
7.06;(-0.2847, 1.2600, -3.2354);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1766, 0.8209, -1.0630);(0.0000, -1.0000, 0.0000, -0.0030);test
7.08;(-0.3241, 1.2600, -3.1923);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1764, 0.8209, -1.0858);(0.0000, -1.0000, 0.0000, -0.0030);test
7.1;(-0.3626, 1.2600, -3.1512);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1763, 0.8209, -1.1076);(0.0000, -1.0000, 0.0000, -0.0030);test
7.12;(-0.3990, 1.2600, -3.1130);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1761, 0.8209, -1.1281);(0.0000, -1.0000, 0.0000, -0.0031);test
7.14;(-0.4570, 1.2600, -3.0531);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1759, 0.8209, -1.1602);(0.0000, -1.0000, 0.0000, -0.0031);test
7.16;(-0.4935, 1.2600, -3.0158);(0.0000, 0.3827, 0.0000, -0.9239);(0.0000, 0.3827, 0.0000, -0.9239);(-3.1757, 0.8209, -1.1803);(0.0000, -1.0000, 0.0000, -0.0031);test
